Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1	0	257	netdev://[00:00:00:00:00:01]	InInterests	8	0.285938	10	0.357422
1	0	257	netdev://[00:00:00:00:00:01]	OutInterests	1.6	0.0578125	2	0.0722656
1	0	257	netdev://[00:00:00:00:00:01]	InData	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
1	0	258	appFace://	InInterests	0.8	0.0296875	1	0.0371094
1	0	258	appFace://	OutInterests	0	0	0	0
1	0	258	appFace://	InData	0	0	0	0
1	0	258	appFace://	OutData	0	0	0	0
1	0	258	appFace://	InNacks	0	0	0	0
1	0	258	appFace://	OutNacks	0	0	0	0
1	0	258	appFace://	InSatisfiedInterests	0	0	0	0
1	0	258	appFace://	InTimedOutInterests	0	0	0	0
1	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	0	258	appFace://	OutTimedOutInterests	0	0	0	0
1	0	259	appFace://	InInterests	0.8	0.028125	1	0.0351562
1	0	259	appFace://	OutInterests	0	0	0	0
1	0	259	appFace://	InData	0	0	0	0
1	0	259	appFace://	OutData	0	0	0	0
1	0	259	appFace://	InNacks	0	0	0	0
1	0	259	appFace://	OutNacks	0	0	0	0
1	0	259	appFace://	InSatisfiedInterests	0	0	0	0
1	0	259	appFace://	InTimedOutInterests	0	0	0	0
1	0	259	appFace://	OutSatisfiedInterests	0	0	0	0
1	0	259	appFace://	OutTimedOutInterests	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:02]	InInterests	7.2	0.259375	9	0.324219
1	1	257	netdev://[00:00:00:00:00:02]	OutInterests	1.6	0.0578125	2	0.0722656
1	1	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:02]	OutData	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
1	1	258	appFace://	InInterests	0.8	0.0296875	1	0.0371094
1	1	258	appFace://	OutInterests	0	0	0	0
1	1	258	appFace://	InData	0	0	0	0
1	1	258	appFace://	OutData	0	0	0	0
1	1	258	appFace://	InNacks	0	0	0	0
1	1	258	appFace://	OutNacks	0	0	0	0
1	1	258	appFace://	InSatisfiedInterests	0	0	0	0
1	1	258	appFace://	InTimedOutInterests	0	0	0	0
1	1	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	1	258	appFace://	OutTimedOutInterests	0	0	0	0
1	1	259	appFace://	InInterests	0.8	0.028125	1	0.0351562
1	1	259	appFace://	OutInterests	0	0	0	0
1	1	259	appFace://	InData	0	0	0	0
1	1	259	appFace://	OutData	0	0	0	0
1	1	259	appFace://	InNacks	0	0	0	0
1	1	259	appFace://	OutNacks	0	0	0	0
1	1	259	appFace://	InSatisfiedInterests	0	0	0	0
1	1	259	appFace://	InTimedOutInterests	0	0	0	0
1	1	259	appFace://	OutSatisfiedInterests	0	0	0	0
1	1	259	appFace://	OutTimedOutInterests	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:03]	InInterests	5.6	0.203125	7	0.253906
1	2	257	netdev://[00:00:00:00:00:03]	OutInterests	1.6	0.0578125	2	0.0722656
1	2	257	netdev://[00:00:00:00:00:03]	InData	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
1	2	258	appFace://	InInterests	0.8	0.0296875	1	0.0371094
1	2	258	appFace://	OutInterests	0	0	0	0
1	2	258	appFace://	InData	0	0	0	0
1	2	258	appFace://	OutData	0	0	0	0
1	2	258	appFace://	InNacks	0	0	0	0
1	2	258	appFace://	OutNacks	0	0	0	0
1	2	258	appFace://	InSatisfiedInterests	0	0	0	0
1	2	258	appFace://	InTimedOutInterests	0	0	0	0
1	2	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	2	258	appFace://	OutTimedOutInterests	0	0	0	0
1	2	259	appFace://	InInterests	0.8	0.028125	1	0.0351562
1	2	259	appFace://	OutInterests	0	0	0	0
1	2	259	appFace://	InData	0	0	0	0
1	2	259	appFace://	OutData	0	0	0	0
1	2	259	appFace://	InNacks	0	0	0	0
1	2	259	appFace://	OutNacks	0	0	0	0
1	2	259	appFace://	InSatisfiedInterests	0	0	0	0
1	2	259	appFace://	InTimedOutInterests	0	0	0	0
1	2	259	appFace://	OutSatisfiedInterests	0	0	0	0
1	2	259	appFace://	OutTimedOutInterests	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:04]	InInterests	5.6	0.2	7	0.25
1	3	257	netdev://[00:00:00:00:00:04]	OutInterests	1.6	0.0578125	2	0.0722656
1	3	257	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:04]	OutData	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
1	3	258	appFace://	InInterests	0.8	0.0296875	1	0.0371094
1	3	258	appFace://	OutInterests	0	0	0	0
1	3	258	appFace://	InData	0	0	0	0
1	3	258	appFace://	OutData	0	0	0	0
1	3	258	appFace://	InNacks	0	0	0	0
1	3	258	appFace://	OutNacks	0	0	0	0
1	3	258	appFace://	InSatisfiedInterests	0	0	0	0
1	3	258	appFace://	InTimedOutInterests	0	0	0	0
1	3	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	3	258	appFace://	OutTimedOutInterests	0	0	0	0
1	3	259	appFace://	InInterests	0.8	0.028125	1	0.0351562
1	3	259	appFace://	OutInterests	0	0	0	0
1	3	259	appFace://	InData	0	0	0	0
1	3	259	appFace://	OutData	0	0	0	0
1	3	259	appFace://	InNacks	0	0	0	0
1	3	259	appFace://	OutNacks	0	0	0	0
1	3	259	appFace://	InSatisfiedInterests	0	0	0	0
1	3	259	appFace://	InTimedOutInterests	0	0	0	0
1	3	259	appFace://	OutSatisfiedInterests	0	0	0	0
1	3	259	appFace://	OutTimedOutInterests	0	0	0	0
1	4	257	netdev://[00:00:00:00:00:05]	InInterests	8	0.285938	10	0.357422
1	4	257	netdev://[00:00:00:00:00:05]	OutInterests	1.6	0.0578125	2	0.0722656
1	4	257	netdev://[00:00:00:00:00:05]	InData	0	0	0	0
1	4	257	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
1	4	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
1	4	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
1	4	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
1	4	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
1	4	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	0	0	0	0
1	4	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
1	4	258	appFace://	InInterests	0.8	0.0296875	1	0.0371094
1	4	258	appFace://	OutInterests	0	0	0	0
1	4	258	appFace://	InData	0	0	0	0
1	4	258	appFace://	OutData	0	0	0	0
1	4	258	appFace://	InNacks	0	0	0	0
1	4	258	appFace://	OutNacks	0	0	0	0
1	4	258	appFace://	InSatisfiedInterests	0	0	0	0
1	4	258	appFace://	InTimedOutInterests	0	0	0	0
1	4	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	4	258	appFace://	OutTimedOutInterests	0	0	0	0
1	4	259	appFace://	InInterests	0.8	0.028125	1	0.0351562
1	4	259	appFace://	OutInterests	0	0	0	0
1	4	259	appFace://	InData	0	0	0	0
1	4	259	appFace://	OutData	0	0	0	0
1	4	259	appFace://	InNacks	0	0	0	0
1	4	259	appFace://	OutNacks	0	0	0	0
1	4	259	appFace://	InSatisfiedInterests	0	0	0	0
1	4	259	appFace://	InTimedOutInterests	0	0	0	0
1	4	259	appFace://	OutSatisfiedInterests	0	0	0	0
1	4	259	appFace://	OutTimedOutInterests	0	0	0	0
1	5	257	netdev://[00:00:00:00:00:06]	InInterests	8	0.285938	10	0.357422
1	5	257	netdev://[00:00:00:00:00:06]	OutInterests	1.6	0.0578125	2	0.0722656
1	5	257	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
1	5	257	netdev://[00:00:00:00:00:06]	OutData	0	0	0	0
1	5	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
1	5	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
1	5	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	0	0	0	0
1	5	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
1	5	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
1	5	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
1	5	258	appFace://	InInterests	0.8	0.0296875	1	0.0371094
1	5	258	appFace://	OutInterests	0	0	0	0
1	5	258	appFace://	InData	0	0	0	0
1	5	258	appFace://	OutData	0	0	0	0
1	5	258	appFace://	InNacks	0	0	0	0
1	5	258	appFace://	OutNacks	0	0	0	0
1	5	258	appFace://	InSatisfiedInterests	0	0	0	0
1	5	258	appFace://	InTimedOutInterests	0	0	0	0
1	5	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	5	258	appFace://	OutTimedOutInterests	0	0	0	0
1	5	259	appFace://	InInterests	0.8	0.028125	1	0.0351562
1	5	259	appFace://	OutInterests	0	0	0	0
1	5	259	appFace://	InData	0	0	0	0
1	5	259	appFace://	OutData	0	0	0	0
1	5	259	appFace://	InNacks	0	0	0	0
1	5	259	appFace://	OutNacks	0	0	0	0
1	5	259	appFace://	InSatisfiedInterests	0	0	0	0
1	5	259	appFace://	InTimedOutInterests	0	0	0	0
1	5	259	appFace://	OutSatisfiedInterests	0	0	0	0
1	5	259	appFace://	OutTimedOutInterests	0	0	0	0
1	6	257	netdev://[00:00:00:00:00:07]	InInterests	8.8	0.314063	11	0.392578
1	6	257	netdev://[00:00:00:00:00:07]	OutInterests	1.6	0.0578125	2	0.0722656
1	6	257	netdev://[00:00:00:00:00:07]	InData	0	0	0	0
1	6	257	netdev://[00:00:00:00:00:07]	OutData	0	0	0	0
1	6	257	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
1	6	257	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
1	6	257	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
1	6	257	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
1	6	257	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	0	0	0	0
1	6	257	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
1	6	258	appFace://	InInterests	0.8	0.0296875	1	0.0371094
1	6	258	appFace://	OutInterests	0	0	0	0
1	6	258	appFace://	InData	0	0	0	0
1	6	258	appFace://	OutData	0	0	0	0
1	6	258	appFace://	InNacks	0	0	0	0
1	6	258	appFace://	OutNacks	0	0	0	0
1	6	258	appFace://	InSatisfiedInterests	0	0	0	0
1	6	258	appFace://	InTimedOutInterests	0	0	0	0
1	6	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	6	258	appFace://	OutTimedOutInterests	0	0	0	0
1	6	259	appFace://	InInterests	0.8	0.028125	1	0.0351562
1	6	259	appFace://	OutInterests	0	0	0	0
1	6	259	appFace://	InData	0	0	0	0
1	6	259	appFace://	OutData	0	0	0	0
1	6	259	appFace://	InNacks	0	0	0	0
1	6	259	appFace://	OutNacks	0	0	0	0
1	6	259	appFace://	InSatisfiedInterests	0	0	0	0
1	6	259	appFace://	InTimedOutInterests	0	0	0	0
1	6	259	appFace://	OutSatisfiedInterests	0	0	0	0
1	6	259	appFace://	OutTimedOutInterests	0	0	0	0
1	7	257	netdev://[00:00:00:00:00:08]	InInterests	7.2	0.260937	9	0.326172
1	7	257	netdev://[00:00:00:00:00:08]	OutInterests	1.6	0.0578125	2	0.0722656
1	7	257	netdev://[00:00:00:00:00:08]	InData	0	0	0	0
1	7	257	netdev://[00:00:00:00:00:08]	OutData	0	0	0	0
1	7	257	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
1	7	257	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
1	7	257	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	0	0	0	0
1	7	257	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
1	7	257	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
1	7	257	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
1	7	258	appFace://	InInterests	0.8	0.0296875	1	0.0371094
1	7	258	appFace://	OutInterests	0	0	0	0
1	7	258	appFace://	InData	0	0	0	0
1	7	258	appFace://	OutData	0	0	0	0
1	7	258	appFace://	InNacks	0	0	0	0
1	7	258	appFace://	OutNacks	0	0	0	0
1	7	258	appFace://	InSatisfiedInterests	0	0	0	0
1	7	258	appFace://	InTimedOutInterests	0	0	0	0
1	7	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	7	258	appFace://	OutTimedOutInterests	0	0	0	0
1	7	259	appFace://	InInterests	0.8	0.028125	1	0.0351562
1	7	259	appFace://	OutInterests	0	0	0	0
1	7	259	appFace://	InData	0	0	0	0
1	7	259	appFace://	OutData	0	0	0	0
1	7	259	appFace://	InNacks	0	0	0	0
1	7	259	appFace://	OutNacks	0	0	0	0
1	7	259	appFace://	InSatisfiedInterests	0	0	0	0
1	7	259	appFace://	InTimedOutInterests	0	0	0	0
1	7	259	appFace://	OutSatisfiedInterests	0	0	0	0
1	7	259	appFace://	OutTimedOutInterests	0	0	0	0
1	8	257	netdev://[00:00:00:00:00:09]	InInterests	5.6	0.203125	7	0.253906
1	8	257	netdev://[00:00:00:00:00:09]	OutInterests	1.6	0.0578125	2	0.0722656
1	8	257	netdev://[00:00:00:00:00:09]	InData	0	0	0	0
1	8	257	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
1	8	257	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
1	8	257	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
1	8	257	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
1	8	257	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
1	8	257	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	0	0	0	0
1	8	257	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
1	8	258	appFace://	InInterests	0.8	0.0296875	1	0.0371094
1	8	258	appFace://	OutInterests	0	0	0	0
1	8	258	appFace://	InData	0	0	0	0
1	8	258	appFace://	OutData	0	0	0	0
1	8	258	appFace://	InNacks	0	0	0	0
1	8	258	appFace://	OutNacks	0	0	0	0
1	8	258	appFace://	InSatisfiedInterests	0	0	0	0
1	8	258	appFace://	InTimedOutInterests	0	0	0	0
1	8	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	8	258	appFace://	OutTimedOutInterests	0	0	0	0
1	8	259	appFace://	InInterests	0.8	0.028125	1	0.0351562
1	8	259	appFace://	OutInterests	0	0	0	0
1	8	259	appFace://	InData	0	0	0	0
1	8	259	appFace://	OutData	0	0	0	0
1	8	259	appFace://	InNacks	0	0	0	0
1	8	259	appFace://	OutNacks	0	0	0	0
1	8	259	appFace://	InSatisfiedInterests	0	0	0	0
1	8	259	appFace://	InTimedOutInterests	0	0	0	0
1	8	259	appFace://	OutSatisfiedInterests	0	0	0	0
1	8	259	appFace://	OutTimedOutInterests	0	0	0	0
1	9	257	netdev://[00:00:00:00:00:0a]	InInterests	5.6	0.2	7	0.25
1	9	257	netdev://[00:00:00:00:00:0a]	OutInterests	1.6	0.0578125	2	0.0722656
1	9	257	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
1	9	257	netdev://[00:00:00:00:00:0a]	OutData	0	0	0	0
1	9	257	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
1	9	257	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
1	9	257	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	0	0	0	0
1	9	257	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
1	9	257	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
1	9	257	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
1	9	258	appFace://	InInterests	0.8	0.0296875	1	0.0371094
1	9	258	appFace://	OutInterests	0	0	0	0
1	9	258	appFace://	InData	0	0	0	0
1	9	258	appFace://	OutData	0	0	0	0
1	9	258	appFace://	InNacks	0	0	0	0
1	9	258	appFace://	OutNacks	0	0	0	0
1	9	258	appFace://	InSatisfiedInterests	0	0	0	0
1	9	258	appFace://	InTimedOutInterests	0	0	0	0
1	9	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	9	258	appFace://	OutTimedOutInterests	0	0	0	0
1	9	259	appFace://	InInterests	0.8	0.028125	1	0.0351562
1	9	259	appFace://	OutInterests	0	0	0	0
1	9	259	appFace://	InData	0	0	0	0
1	9	259	appFace://	OutData	0	0	0	0
1	9	259	appFace://	InNacks	0	0	0	0
1	9	259	appFace://	OutNacks	0	0	0	0
1	9	259	appFace://	InSatisfiedInterests	0	0	0	0
1	9	259	appFace://	InTimedOutInterests	0	0	0	0
1	9	259	appFace://	OutSatisfiedInterests	0	0	0	0
1	9	259	appFace://	OutTimedOutInterests	0	0	0	0
1	10	257	netdev://[00:00:00:00:00:0b]	InInterests	8.8	0.314063	11	0.392578
1	10	257	netdev://[00:00:00:00:00:0b]	OutInterests	1.6	0.0578125	2	0.0722656
1	10	257	netdev://[00:00:00:00:00:0b]	InData	0	0	0	0
1	10	257	netdev://[00:00:00:00:00:0b]	OutData	0	0	0	0
1	10	257	netdev://[00:00:00:00:00:0b]	InNacks	0	0	0	0
1	10	257	netdev://[00:00:00:00:00:0b]	OutNacks	0	0	0	0
1	10	257	netdev://[00:00:00:00:00:0b]	InSatisfiedInterests	0	0	0	0
1	10	257	netdev://[00:00:00:00:00:0b]	InTimedOutInterests	0	0	0	0
1	10	257	netdev://[00:00:00:00:00:0b]	OutSatisfiedInterests	0	0	0	0
1	10	257	netdev://[00:00:00:00:00:0b]	OutTimedOutInterests	0	0	0	0
1	10	258	appFace://	InInterests	0.8	0.0296875	1	0.0371094
1	10	258	appFace://	OutInterests	0	0	0	0
1	10	258	appFace://	InData	0	0	0	0
1	10	258	appFace://	OutData	0	0	0	0
1	10	258	appFace://	InNacks	0	0	0	0
1	10	258	appFace://	OutNacks	0	0	0	0
1	10	258	appFace://	InSatisfiedInterests	0	0	0	0
1	10	258	appFace://	InTimedOutInterests	0	0	0	0
1	10	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	10	258	appFace://	OutTimedOutInterests	0	0	0	0
1	10	259	appFace://	InInterests	0.8	0.028125	1	0.0351562
1	10	259	appFace://	OutInterests	0	0	0	0
1	10	259	appFace://	InData	0	0	0	0
1	10	259	appFace://	OutData	0	0	0	0
1	10	259	appFace://	InNacks	0	0	0	0
1	10	259	appFace://	OutNacks	0	0	0	0
1	10	259	appFace://	InSatisfiedInterests	0	0	0	0
1	10	259	appFace://	InTimedOutInterests	0	0	0	0
1	10	259	appFace://	OutSatisfiedInterests	0	0	0	0
1	10	259	appFace://	OutTimedOutInterests	0	0	0	0
1	11	257	netdev://[00:00:00:00:00:0c]	InInterests	8	0.285938	10	0.357422
1	11	257	netdev://[00:00:00:00:00:0c]	OutInterests	1.6	0.0578125	2	0.0722656
1	11	257	netdev://[00:00:00:00:00:0c]	InData	0	0	0	0
1	11	257	netdev://[00:00:00:00:00:0c]	OutData	0	0	0	0
1	11	257	netdev://[00:00:00:00:00:0c]	InNacks	0	0	0	0
1	11	257	netdev://[00:00:00:00:00:0c]	OutNacks	0	0	0	0
1	11	257	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	0	0	0	0
1	11	257	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	0	0	0	0
1	11	257	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	0	0	0	0
1	11	257	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	0	0	0	0
1	11	258	appFace://	InInterests	0.8	0.0296875	1	0.0371094
1	11	258	appFace://	OutInterests	0	0	0	0
1	11	258	appFace://	InData	0	0	0	0
1	11	258	appFace://	OutData	0	0	0	0
1	11	258	appFace://	InNacks	0	0	0	0
1	11	258	appFace://	OutNacks	0	0	0	0
1	11	258	appFace://	InSatisfiedInterests	0	0	0	0
1	11	258	appFace://	InTimedOutInterests	0	0	0	0
1	11	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	11	258	appFace://	OutTimedOutInterests	0	0	0	0
1	11	259	appFace://	InInterests	0.8	0.028125	1	0.0351562
1	11	259	appFace://	OutInterests	0	0	0	0
1	11	259	appFace://	InData	0	0	0	0
1	11	259	appFace://	OutData	0	0	0	0
1	11	259	appFace://	InNacks	0	0	0	0
1	11	259	appFace://	OutNacks	0	0	0	0
1	11	259	appFace://	InSatisfiedInterests	0	0	0	0
1	11	259	appFace://	InTimedOutInterests	0	0	0	0
1	11	259	appFace://	OutSatisfiedInterests	0	0	0	0
1	11	259	appFace://	OutTimedOutInterests	0	0	0	0
1	12	257	netdev://[00:00:00:00:00:0d]	InInterests	8	0.285938	10	0.357422
1	12	257	netdev://[00:00:00:00:00:0d]	OutInterests	1.6	0.0578125	2	0.0722656
1	12	257	netdev://[00:00:00:00:00:0d]	InData	0	0	0	0
1	12	257	netdev://[00:00:00:00:00:0d]	OutData	0	0	0	0
1	12	257	netdev://[00:00:00:00:00:0d]	InNacks	0	0	0	0
1	12	257	netdev://[00:00:00:00:00:0d]	OutNacks	0	0	0	0
1	12	257	netdev://[00:00:00:00:00:0d]	InSatisfiedInterests	0	0	0	0
1	12	257	netdev://[00:00:00:00:00:0d]	InTimedOutInterests	0	0	0	0
1	12	257	netdev://[00:00:00:00:00:0d]	OutSatisfiedInterests	0	0	0	0
1	12	257	netdev://[00:00:00:00:00:0d]	OutTimedOutInterests	0	0	0	0
1	12	258	appFace://	InInterests	0.8	0.0296875	1	0.0371094
1	12	258	appFace://	OutInterests	0	0	0	0
1	12	258	appFace://	InData	0	0	0	0
1	12	258	appFace://	OutData	0	0	0	0
1	12	258	appFace://	InNacks	0	0	0	0
1	12	258	appFace://	OutNacks	0	0	0	0
1	12	258	appFace://	InSatisfiedInterests	0	0	0	0
1	12	258	appFace://	InTimedOutInterests	0	0	0	0
1	12	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	12	258	appFace://	OutTimedOutInterests	0	0	0	0
1	12	259	appFace://	InInterests	0.8	0.028125	1	0.0351562
1	12	259	appFace://	OutInterests	0	0	0	0
1	12	259	appFace://	InData	0	0	0	0
1	12	259	appFace://	OutData	0	0	0	0
1	12	259	appFace://	InNacks	0	0	0	0
1	12	259	appFace://	OutNacks	0	0	0	0
1	12	259	appFace://	InSatisfiedInterests	0	0	0	0
1	12	259	appFace://	InTimedOutInterests	0	0	0	0
1	12	259	appFace://	OutSatisfiedInterests	0	0	0	0
1	12	259	appFace://	OutTimedOutInterests	0	0	0	0
1	13	257	netdev://[00:00:00:00:00:0e]	InInterests	6.4	0.23125	8	0.289062
1	13	257	netdev://[00:00:00:00:00:0e]	OutInterests	1.6	0.0578125	2	0.0722656
1	13	257	netdev://[00:00:00:00:00:0e]	InData	0	0	0	0
1	13	257	netdev://[00:00:00:00:00:0e]	OutData	0	0	0	0
1	13	257	netdev://[00:00:00:00:00:0e]	InNacks	0	0	0	0
1	13	257	netdev://[00:00:00:00:00:0e]	OutNacks	0	0	0	0
1	13	257	netdev://[00:00:00:00:00:0e]	InSatisfiedInterests	0	0	0	0
1	13	257	netdev://[00:00:00:00:00:0e]	InTimedOutInterests	0	0	0	0
1	13	257	netdev://[00:00:00:00:00:0e]	OutSatisfiedInterests	0	0	0	0
1	13	257	netdev://[00:00:00:00:00:0e]	OutTimedOutInterests	0	0	0	0
1	13	258	appFace://	InInterests	0.8	0.0296875	1	0.0371094
1	13	258	appFace://	OutInterests	0	0	0	0
1	13	258	appFace://	InData	0	0	0	0
1	13	258	appFace://	OutData	0	0	0	0
1	13	258	appFace://	InNacks	0	0	0	0
1	13	258	appFace://	OutNacks	0	0	0	0
1	13	258	appFace://	InSatisfiedInterests	0	0	0	0
1	13	258	appFace://	InTimedOutInterests	0	0	0	0
1	13	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	13	258	appFace://	OutTimedOutInterests	0	0	0	0
1	13	259	appFace://	InInterests	0.8	0.028125	1	0.0351562
1	13	259	appFace://	OutInterests	0	0	0	0
1	13	259	appFace://	InData	0	0	0	0
1	13	259	appFace://	OutData	0	0	0	0
1	13	259	appFace://	InNacks	0	0	0	0
1	13	259	appFace://	OutNacks	0	0	0	0
1	13	259	appFace://	InSatisfiedInterests	0	0	0	0
1	13	259	appFace://	InTimedOutInterests	0	0	0	0
1	13	259	appFace://	OutSatisfiedInterests	0	0	0	0
1	13	259	appFace://	OutTimedOutInterests	0	0	0	0
1	14	257	netdev://[00:00:00:00:00:0f]	InInterests	5.6	0.204688	7	0.255859
1	14	257	netdev://[00:00:00:00:00:0f]	OutInterests	1.6	0.0578125	2	0.0722656
1	14	257	netdev://[00:00:00:00:00:0f]	InData	0	0	0	0
1	14	257	netdev://[00:00:00:00:00:0f]	OutData	0	0	0	0
1	14	257	netdev://[00:00:00:00:00:0f]	InNacks	0	0	0	0
1	14	257	netdev://[00:00:00:00:00:0f]	OutNacks	0	0	0	0
1	14	257	netdev://[00:00:00:00:00:0f]	InSatisfiedInterests	0	0	0	0
1	14	257	netdev://[00:00:00:00:00:0f]	InTimedOutInterests	0	0	0	0
1	14	257	netdev://[00:00:00:00:00:0f]	OutSatisfiedInterests	0	0	0	0
1	14	257	netdev://[00:00:00:00:00:0f]	OutTimedOutInterests	0	0	0	0
1	14	258	appFace://	InInterests	0.8	0.0296875	1	0.0371094
1	14	258	appFace://	OutInterests	0	0	0	0
1	14	258	appFace://	InData	0	0	0	0
1	14	258	appFace://	OutData	0	0	0	0
