Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
16.217	3	0	1	LastDelay	0.967975	967975	1	1
16.217	2	0	1	LastDelay	0.00346308	3463.08	1	1
16.249	3	0	1	LastDelay	0	0	1	0
17.2136	2	0	1	LastDelay	0	0	1	0
17.2524	3	0	1	LastDelay	0.00338483	3384.83	1	1
17.2894	1	0	1	LastDelay	0.00345024	3450.24	1	1
18.2136	2	0	1	LastDelay	0	0	1	0
18.249	3	0	1	LastDelay	0	0	1	0
18.2859	1	0	1	LastDelay	0	0	1	0
19.2396	0	0	1	LastDelay	0	0	1	1
19.249	3	0	1	LastDelay	0	0	1	0
19.2859	1	0	1	LastDelay	0	0	1	0
20.1646	4	0	1	LastDelay	0.0033586	3358.6	1	2
20.2136	2	0	1	LastDelay	0	0	1	0
20.2396	0	0	1	LastDelay	0	0	1	1
20.249	3	0	1	LastDelay	0	0	1	0
20.2588	11	0	1	LastDelay	0.190632	190632	1	2
20.2815	42	0	1	LastDelay	0	0	1	2
20.2893	1	0	1	LastDelay	0.00331961	3319.61	1	1
20.2952	23	0	1	LastDelay	0	0	1	2
20.3283	10	0	1	LastDelay	0	0	1	2
20.4143	22	0	1	LastDelay	0	0	1	2
20.4237	35	0	1	LastDelay	0	0	1	2
20.4318	29	0	1	LastDelay	0	0	1	2
20.4979	41	0	1	LastDelay	0	0	1	2
20.5432	34	0	1	LastDelay	0	0	1	2
20.5929	24	0	1	LastDelay	0	0	1	2
20.6283	30	0	1	LastDelay	0	0	1	2
20.8827	5	0	1	LastDelay	0	0	1	1
20.8846	28	0	1	LastDelay	0	0	1	2
20.9196	18	0	1	LastDelay	0	0	1	2
20.9897	36	0	1	LastDelay	0	0	1	2
21.0423	40	0	1	LastDelay	0	0	1	2
21.0676	16	0	1	LastDelay	0	0	1	2
21.0682	11	0	1	LastDelay	0	0	1	0
21.0728	17	0	1	LastDelay	0	0	1	2
21.1422	46	0	1	LastDelay	0	0	1	2
21.1612	4	0	1	LastDelay	0	0	1	0
21.1954	6	0	1	LastDelay	0	0	1	1
21.2136	2	0	1	LastDelay	0	0	1	0
21.2396	0	0	1	LastDelay	0	0	1	1
21.2485	12	0	1	LastDelay	0	0	1	2
21.249	3	0	1	LastDelay	0	0	1	0
21.2859	1	0	1	LastDelay	0	0	1	0
22.2136	2	0	1	LastDelay	0	0	1	0
