Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
17.8911	2	0	1	LastDelay	0.00333269	3332.69	1	1
18.8878	2	0	1	LastDelay	0	0	1	0
18.9693	3	0	1	LastDelay	0.00341041	3410.41	1	1
19.0883	1	0	1	LastDelay	0.006469	6469	1	1
19.8911	2	0	1	LastDelay	0.0033454	3345.4	1	1
19.9659	3	0	1	LastDelay	0	0	1	0
20.0818	1	0	1	LastDelay	0	0	1	0
20.3094	6	0	1	LastDelay	0.00649485	6494.85	1	1
20.8878	2	0	1	LastDelay	0	0	1	0
20.9551	7	0	1	LastDelay	0.0041101	4110.1	1	1
20.9692	3	0	1	LastDelay	0.00333213	3332.13	1	1
21.0916	1	0	1	LastDelay	0.00981899	9818.99	1	1
21.3029	6	0	1	LastDelay	0	0	1	0
21.7895	11	0	1	LastDelay	0.594489	594489	1	1
21.796	10	0	1	LastDelay	0.529679	529679	1	1
21.951	7	0	1	LastDelay	0	0	1	0
21.9659	3	0	1	LastDelay	0	0	1	0
22.0818	1	0	1	LastDelay	0	0	1	0
22.195	11	0	1	LastDelay	0	0	1	0
22.2663	10	0	1	LastDelay	0	0	1	0
22.3095	6	0	1	LastDelay	0.00650806	6508.06	1	1
22.7894	0	0	1	LastDelay	0.00331954	3319.54	1	1
22.8916	2	0	1	LastDelay	0.00378005	3780.05	1	1
22.895	4	0	1	LastDelay	0.909625	909625	1	1
22.9544	7	0	1	LastDelay	0.00334548	3345.48	1	1
22.9692	3	0	1	LastDelay	0.00331948	3319.48	1	1
22.9854	4	0	1	LastDelay	0	0	1	0
23.0883	1	0	1	LastDelay	0.00654704	6547.04	1	1
23.1223	8	0	1	LastDelay	0.00331949	3319.49	1	1
23.1984	11	0	1	LastDelay	0.0033193	3319.3	1	1
23.2729	10	0	1	LastDelay	0.00655974	6559.74	1	1
23.3029	6	0	1	LastDelay	0	0	1	0
23.3202	12	0	1	LastDelay	0.00346258	3462.58	1	1
23.7861	0	0	1	LastDelay	0	0	1	0
23.8695	5	0	1	LastDelay	0.00649479	6494.78	1	1
23.8878	2	0	1	LastDelay	0	0	1	0
23.951	7	0	1	LastDelay	0	0	1	0
23.9659	3	0	1	LastDelay	0	0	1	0
24.0818	1	0	1	LastDelay	0	0	1	0
24.119	8	0	1	LastDelay	0	0	1	0
24.195	11	0	1	LastDelay	0	0	1	0
24.2663	10	0	1	LastDelay	0	0	1	0
24.3168	12	0	1	LastDelay	0	0	1	0
24.7894	9	0	1	LastDelay	0.352132	352132	1	1
24.863	5	0	1	LastDelay	0	0	1	0
25.1987	11	0	1	LastDelay	0.00367585	3675.85	1	1
25.2697	10	0	1	LastDelay	0.00338442	3384.42	1	1
25.4373	9	0	1	LastDelay	0	0	1	0
25.8698	5	0	1	LastDelay	0.00687755	6877.55	1	1
25.9547	7	0	1	LastDelay	0.0036764	3676.4	1	1
26.0851	1	0	1	LastDelay	0.00330613	3306.13	1	1
26.195	11	0	1	LastDelay	0	0	1	0
26.2663	10	0	1	LastDelay	0	0	1	0
26.3124	6	0	1	LastDelay	0.00948794	9487.94	1	1
26.4408	9	0	1	LastDelay	0.00350165	3501.65	1	1
26.7894	0	0	1	LastDelay	0.00330624	3306.24	1	1
26.863	5	0	1	LastDelay	0	0	1	0
26.951	7	0	1	LastDelay	0	0	1	0
27.035	15	0	1	LastDelay	0.00342322	3423.22	1	1
27.0818	1	0	1	LastDelay	0	0	1	0
27.1227	8	0	1	LastDelay	0.00372772	3727.72	1	1
27.1983	12	0	1	LastDelay	0.881564	881564	1	1
27.1987	13	0	1	LastDelay	0.58297	582970	1	1
27.3029	6	0	1	LastDelay	0	0	1	0
27.3168	12	0	1	LastDelay	0	0	1	0
27.4373	9	0	1	LastDelay	0	0	1	0
27.6158	13	0	1	LastDelay	0	0	1	0
27.7861	0	0	1	LastDelay	0	0	1	0
27.9887	4	0	1	LastDelay	0.00330627	3306.27	1	1
28.0316	15	0	1	LastDelay	0	0	1	0
28.119	8	0	1	LastDelay	0	0	1	0
28.7894	0	0	1	LastDelay	0.00331907	3319.07	1	1
28.9854	4	0	1	LastDelay	0	0	1	0
29.0851	1	0	1	LastDelay	0.00333213	3332.13	1	1
29.1223	8	0	1	LastDelay	0.00334535	3345.35	1	1
29.1987	11	0	1	LastDelay	0.00370173	3701.73	1	1
29.2727	10	0	1	LastDelay	0.0064037	6403.7	1	1
29.3201	12	0	1	LastDelay	0.00333242	3332.42	1	1
29.7861	0	0	1	LastDelay	0	0	1	0
29.8663	5	0	1	LastDelay	0.00333212	3332.12	1	1
29.8736	16	0	1	LastDelay	0.729374	729374	1	1
30.0349	15	0	1	LastDelay	0.00330638	3306.38	1	1
30.067	14	0	1	LastDelay	0.00690331	6903.31	1	1
